"","id","zip","amount","type","year"
"4096","001191197","65582",1000,"crrsa_tech_asistance","2022"
"4097","001191802","64124",2088.47,"crrsa_tech_asistance","2022"
"4098","001216820","63115",1000,"crrsa_tech_asistance","2022"
"4099","001227578","63147",5000,"crrsa_tech_asistance","2021"
"4100","001231312","63005",4011.44,"crrsa_tech_asistance","2022"
"4101","001237843","63106",974.46,"crrsa_tech_asistance","2022"
"4102","001266820","63341",5000,"crrsa_tech_asistance","2022"
"4103","001287601","63703",1097.82,"crrsa_tech_asistance","2022"
"4104","001287987","63548",999.99,"crrsa_tech_asistance","2021"
"4105","001298877","63136",2500,"crrsa_tech_asistance","2022"
"4106","001304181","63878",1000,"crrsa_tech_asistance","2021"
"4107","001304583","65803",2023,"crrsa_tech_asistance","2021"
"4108","001328781","64130",979,"crrsa_tech_asistance","2022"
"4109","001339055","63033",1000,"crrsa_tech_asistance","2022"
"4110","001344790","63129",5000,"crrsa_tech_asistance","2021"
"4111","001360058","64801",5000,"crrsa_tech_asistance","2022"
"4112","001404162","64029",1000,"crrsa_tech_asistance","2022"
"4113","001416355","63645",2500,"crrsa_tech_asistance","2021"
"4114","001417265","65721",5000,"crrsa_tech_asistance","2022"
"4115","001425961","63376",749,"crrsa_tech_asistance","2022"
"4116","001437047","64012",4878,"crrsa_tech_asistance","2022"
"4117","001437583","65804",5000,"crrsa_tech_asistance","2022"
"4118","001494619","64134",974,"crrsa_tech_asistance","2021"
"4119","001495029","63034",5000,"crrsa_tech_asistance","2021"
"4120","001495734","63025",4011.44,"crrsa_tech_asistance","2022"
"4121","001502574","63401",5000,"crrsa_tech_asistance","2021"
"4122","001503260","63944",1000,"crrsa_tech_asistance","2022"
"4123","001522007","65101",4978,"crrsa_tech_asistance","2021"
"4124","001522025","63935",868.48,"crrsa_tech_asistance","2021"
"4125","001534085","63136",2200,"crrsa_tech_asistance","2021"
"4126","001552841","63125",2500,"crrsa_tech_asistance","2022"
"4127","001555599","65616",2500,"crrsa_tech_asistance","2022"
"4128","001573104","63640",2500,"crrsa_tech_asistance","2021"
"4129","001588858","63129",4765.36,"crrsa_tech_asistance","2022"
"4130","001612517","64151",5104.48,"crrsa_tech_asistance","2022"
"4131","001617558","64130",679,"crrsa_tech_asistance","2022"
"4132","001626931","65051",984.43,"crrsa_tech_asistance","2022"
"4133","001631569","63301",2455.31,"crrsa_tech_asistance","2022"
"4134","001632719","64850",1995.47,"crrsa_tech_asistance","2022"
"4135","001649854","65270",820.6,"crrsa_tech_asistance","2021"
"4136","001650600","65109",2500,"crrsa_tech_asistance","2021"
"4137","001683290","63459",2500,"crrsa_tech_asistance","2022"
"4138","001686082","63732",2457.06,"crrsa_tech_asistance","2022"
"4139","001688731","65802",5000,"crrsa_tech_asistance","2022"
"4140","001689534","63129",2500,"crrsa_tech_asistance","2021"
"4141","001690371","63121",1000,"crrsa_tech_asistance","2021"
"4142","001701340","65203",2305.37,"crrsa_tech_asistance","2021"
"4143","001705846","64468",1000,"crrsa_tech_asistance","2022"
"4144","001716521","63841",1000,"crrsa_tech_asistance","2021"
"4145","001718467","65806",2500,"crrsa_tech_asistance","2022"
"4146","001727886","63112",974.5,"crrsa_tech_asistance","2021"
"4147","001730121","63137",942.51,"crrsa_tech_asistance","2022"
"4148","001735028","63755",999.99,"crrsa_tech_asistance","2021"
"4149","001743760","64161",5000,"crrsa_tech_asistance","2021"
"4150","001757415","65775",1000,"crrsa_tech_asistance","2022"
"4151","001757979","63042",2500,"crrsa_tech_asistance","2021"
"4152","001760116","63115",1000,"crrsa_tech_asistance","2022"
"4153","001760152","63366",2500,"crrsa_tech_asistance","2021"
"4154","001764407","65781",1000,"crrsa_tech_asistance","2022"
"4155","001766772","63136",1000,"crrsa_tech_asistance","2022"
"4156","001776609","63376",4765.36,"crrsa_tech_asistance","2022"
"4157","001776618","63042",4765.36,"crrsa_tech_asistance","2022"
"4158","001776823","63021",4765.36,"crrsa_tech_asistance","2022"
"4159","001776850","63017",4765.36,"crrsa_tech_asistance","2022"
"4160","001777117","63139",4765.36,"crrsa_tech_asistance","2022"
"4161","001780381","63122",4765.36,"crrsa_tech_asistance","2022"
"4162","001796276","63033",2375.99,"crrsa_tech_asistance","2021"
"4163","001797364","63379",4994.87,"crrsa_tech_asistance","2021"
"4164","001810615","63555",964,"crrsa_tech_asistance","2022"
"4165","001833609","65536",972.88,"crrsa_tech_asistance","2021"
"4166","001836348","65010",2278.03,"crrsa_tech_asistance","2021"
"4167","001838177","65401",423.3,"crrsa_tech_asistance","2021"
"4168","001856933","65203",4991.37,"crrsa_tech_asistance","2021"
"4169","001863596","63113",916.99,"crrsa_tech_asistance","2022"
"4170","001865736","64034",761.63,"crrsa_tech_asistance","2021"
"4171","001867583","65453",2240.8,"crrsa_tech_asistance","2021"
"4172","001875190","65109",2500,"crrsa_tech_asistance","2022"
"4173","001878473","64068",5000,"crrsa_tech_asistance","2022"
"4174","001886179","63303",5000,"crrsa_tech_asistance","2022"
"4175","001887221","64507",722.95,"crrsa_tech_asistance","2022"
"4176","001893090","63935",106.01,"crrsa_tech_asistance","2022"
"4177","001894580","63701",2500,"crrsa_tech_asistance","2022"
"4178","001895365","63852",985,"crrsa_tech_asistance","2022"
"4179","001896097","64507",1903.98,"crrsa_tech_asistance","2021"
"4180","001896355","63040",4011.44,"crrsa_tech_asistance","2022"
"4181","001901393","63137",1000,"crrsa_tech_asistance","2021"
"4182","001905022","65807",4451.05,"crrsa_tech_asistance","2022"
"4183","001906307","65020",1000,"crrsa_tech_asistance","2021"
"4184","001907986","64485",1471.79,"crrsa_tech_asistance","2022"
"4185","001911131","65807",1000,"crrsa_tech_asistance","2022"
"4186","001913568","64029",5000,"crrsa_tech_asistance","2022"
"4187","001915637","63133",2500,"crrsa_tech_asistance","2022"
"4188","001916298","63601",2100,"crrsa_tech_asistance","2022"
"4189","001916761","65804",2500,"crrsa_tech_asistance","2022"
"4190","001923879","63136",949.99,"crrsa_tech_asistance","2022"
"4191","001928310","65202",1000,"crrsa_tech_asistance","2021"
"4192","001937480","65807",2500,"crrsa_tech_asistance","2022"
"4193","001941822","63010",5000,"crrsa_tech_asistance","2022"
"4194","001942410","64507",1000,"crrsa_tech_asistance","2021"
"4195","001943240","65737",2441.48,"crrsa_tech_asistance","2021"
"4196","001943722","63383",5000,"crrsa_tech_asistance","2022"
"4197","001946818","64083",1000,"crrsa_tech_asistance","2021"
"4198","001953640","64015",1000,"crrsa_tech_asistance","2022"
"4199","001953702","63114",2500,"crrsa_tech_asistance","2021"
"4200","001954792","64083",3050.09,"crrsa_tech_asistance","2022"
"4201","001959395","63118",1000,"crrsa_tech_asistance","2022"
"4202","001971737","65301",2470.88,"crrsa_tech_asistance","2021"
"4203","001973726","63135",5000,"crrsa_tech_asistance","2021"
"4204","001983948","63801",1000,"crrsa_tech_asistance","2021"
"4205","001990109","63552",2500,"crrsa_tech_asistance","2021"
"4206","001992009","63115",1000,"crrsa_tech_asistance","2022"
"4207","001992330","65804",2500,"crrsa_tech_asistance","2022"
"4208","001993571","65672",5000,"crrsa_tech_asistance","2022"
"4209","001994552","65583",1000,"crrsa_tech_asistance","2021"
"4210","001995748","65082",1000,"crrsa_tech_asistance","2022"
"4211","001998807","64064",5000,"crrsa_tech_asistance","2022"
"4212","001999566","65051",1000,"crrsa_tech_asistance","2021"
"4213","002001470","64155",1000,"crrsa_tech_asistance","2022"
"4214","002002522","63863",1000,"crrsa_tech_asistance","2022"
"4215","002005083","65583",2355,"crrsa_tech_asistance","2021"
"4216","002011727","63501",2249,"crrsa_tech_asistance","2022"
"4217","002013485","63118",2272.85,"crrsa_tech_asistance","2022"
"4218","002020860","63456",2275.68,"crrsa_tech_asistance","2021"
"4219","002021896","63104",2500,"crrsa_tech_asistance","2022"
"4220","002028862","63131",5000,"crrsa_tech_asistance","2021"
"4221","002031652","63033",2500,"crrsa_tech_asistance","2022"
"4222","002033990","65807",1000,"crrsa_tech_asistance","2022"
"4223","002035023","63135",2500,"crrsa_tech_asistance","2021"
"4224","002043167","63303",2380,"crrsa_tech_asistance","2021"
"4225","002047761","65054",2500,"crrsa_tech_asistance","2021"
"4226","002048742","63147",2500,"crrsa_tech_asistance","2022"
"4227","002048895","64083",5000,"crrsa_tech_asistance","2022"
"4228","002050346","64870",1000,"crrsa_tech_asistance","2022"
"4229","002053736","63112",2500,"crrsa_tech_asistance","2021"
"4230","002055841","65807",2500,"crrsa_tech_asistance","2022"
"4231","002056466","64029",2500,"crrsa_tech_asistance","2021"
"4232","002056546","64850",2390.73,"crrsa_tech_asistance","2022"
"4233","002056564","64850",2356.45,"crrsa_tech_asistance","2022"
"4234","002056813","63017",5000,"crrsa_tech_asistance","2022"
"4235","002059454","63146",5000,"crrsa_tech_asistance","2022"
"4236","002068908","63368",5000,"crrsa_tech_asistance","2022"
"4237","002069827","64730",699.7,"crrsa_tech_asistance","2021"
"4238","002069952","64454",1000,"crrsa_tech_asistance","2021"
"4239","002072224","64083",2232,"crrsa_tech_asistance","2022"
"4240","002072831","63049",2500,"crrsa_tech_asistance","2022"
"4241","002081036","63005",4951.49,"crrsa_tech_asistance","2021"
"4242","002083203","65065",5000,"crrsa_tech_asistance","2021"
"4243","002083687","64850",2132.8,"crrsa_tech_asistance","2022"
"4244","002085603","65202",2500,"crrsa_tech_asistance","2021"
"4245","002094139","63043",988.01,"crrsa_tech_asistance","2022"
"4246","002101148","63120",2299.9,"crrsa_tech_asistance","2021"
"4247","002105224","63136",2500,"crrsa_tech_asistance","2021"
"4248","002107919","63138",2500,"crrsa_tech_asistance","2022"
"4249","002109168","65781",647.28,"crrsa_tech_asistance","2022"
"4250","002111888","64506",2500,"crrsa_tech_asistance","2022"
"4251","002113251","63841",1000,"crrsa_tech_asistance","2022"
"4252","002114278","65261",997.96,"crrsa_tech_asistance","2022"
"4253","002122965","64079",5000,"crrsa_tech_asistance","2021"
"4254","002126667","65203",1701.78,"crrsa_tech_asistance","2022"
"4255","002133971","65101",2500,"crrsa_tech_asistance","2022"
"4256","002138314","63021",5000,"crrsa_tech_asistance","2022"
"4257","002150872","64601",975,"crrsa_tech_asistance","2022"
"4258","002153495","65583",1609.99,"crrsa_tech_asistance","2022"
"4259","002154967","63112",2500,"crrsa_tech_asistance","2022"
"4260","002164474","65231",867.78,"crrsa_tech_asistance","2022"
"4261","002164689","63050",2500,"crrsa_tech_asistance","2021"
"4262","002170609","65807",1938,"crrsa_tech_asistance","2022"
"4263","002172367","63136",2514,"crrsa_tech_asistance","2022"
"4264","002175720","63367",2500,"crrsa_tech_asistance","2022"
"4265","002175846","63135",1000,"crrsa_tech_asistance","2021"
"4266","002176318","64012",5000,"crrsa_tech_asistance","2022"
"4267","002176836","63136",998.67,"crrsa_tech_asistance","2021"
"4268","002179851","65049",2500,"crrsa_tech_asistance","2021"
"4269","002186487","63031",2500,"crrsa_tech_asistance","2022"
"4270","002186781","64081",1000,"crrsa_tech_asistance","2022"
"4271","002192890","63121",2500,"crrsa_tech_asistance","2022"
"4272","002195039","63017",2500,"crrsa_tech_asistance","2022"
"4273","002196707","65270",2500,"crrsa_tech_asistance","2022"
"4274","002198358","65536",2500,"crrsa_tech_asistance","2021"
"4275","002203967","63133",2500,"crrsa_tech_asistance","2022"
"4276","002209336","63134",2500,"crrsa_tech_asistance","2021"
"4277","002210100","65625",5000,"crrsa_tech_asistance","2022"
"4278","002213652","65536",5000,"crrsa_tech_asistance","2022"
"4279","002215981","63042",2500,"crrsa_tech_asistance","2021"
"4280","002216006","63114",2500,"crrsa_tech_asistance","2022"
"4281","002216051","63110",1000,"crrsa_tech_asistance","2022"
"4282","002224926","65622",5000,"crrsa_tech_asistance","2022"
"4283","002232533","63031",2335.62,"crrsa_tech_asistance","2022"
"4284","002232828","65714",2500,"crrsa_tech_asistance","2022"
"4285","002232873","65714",2500,"crrsa_tech_asistance","2022"
"4286","002232882","65714",2500,"crrsa_tech_asistance","2022"
"4287","002232891","65714",2500,"crrsa_tech_asistance","2022"
"4288","002232926","65714",2500,"crrsa_tech_asistance","2022"
"4289","002233961","63867",1000,"crrsa_tech_asistance","2022"
"4290","002238279","64156",1000,"crrsa_tech_asistance","2021"
"4291","002244324","63138",982.76,"crrsa_tech_asistance","2021"
"4292","002247223","63108",1000,"crrsa_tech_asistance","2022"
"4293","002247438","63801",999,"crrsa_tech_asistance","2022"
"4294","002263349","65714",5000,"crrsa_tech_asistance","2022"
"4295","002264580","63701",4876.59,"crrsa_tech_asistance","2022"
"4296","002267961","65020",2259.95,"crrsa_tech_asistance","2021"
"4297","002268826","64683",2500,"crrsa_tech_asistance","2022"
"4298","002271536","63863",2338.17,"crrsa_tech_asistance","2021"
"4299","002274293","64012",1000,"crrsa_tech_asistance","2022"
"4300","002277530","64772",2494,"crrsa_tech_asistance","2021"
"4301","002284602","65807",2500,"crrsa_tech_asistance","2021"
"4302","002288644","63005",5000,"crrsa_tech_asistance","2022"
"4303","002289125","64079",1000,"crrsa_tech_asistance","2021"
"4304","002294780","63932",2500,"crrsa_tech_asistance","2021"
"4305","002295412","63045",1089,"crrsa_tech_asistance","2022"
"4306","002295994","63031",2400,"crrsa_tech_asistance","2021"
"4307","002297625","63137",1046.05,"crrsa_tech_asistance","2021"
"4308","002297689","65109",2494.35,"crrsa_tech_asistance","2022"
"4309","002298277","65076",1000,"crrsa_tech_asistance","2022"
"4310","002300674","63760",1000,"crrsa_tech_asistance","2021"
"4311","002306374","63301",2500,"crrsa_tech_asistance","2021"
"4312","002307015","64127",4456.84,"crrsa_tech_asistance","2021"
"4313","002310412","63136",245,"crrsa_tech_asistance","2021"
"4314","002312205","63857",1000,"crrsa_tech_asistance","2021"
"4315","002321937","63121",1000,"crrsa_tech_asistance","2022"
"4316","002324283","64127",2314.88,"crrsa_tech_asistance","2021"
"4317","002324818","63019",2500,"crrsa_tech_asistance","2021"
"4318","002332863","63670",1000,"crrsa_tech_asistance","2022"
"4319","002336627","63845",1000,"crrsa_tech_asistance","2022"
"4320","002340390","63645",1000,"crrsa_tech_asistance","2021"
"4321","002343646","63127",2500,"crrsa_tech_asistance","2022"
"4322","002346376","65584",2500,"crrsa_tech_asistance","2021"
"4323","002346750","63020",2500,"crrsa_tech_asistance","2022"
"4324","002354027","63107",1000,"crrsa_tech_asistance","2022"
"4325","002354063","63019",2500,"crrsa_tech_asistance","2022"
"4326","002354591","63105",5000,"crrsa_tech_asistance","2022"
"4327","002355259","63703",650.84,"crrsa_tech_asistance","2021"
"4328","002356285","65631",2500,"crrsa_tech_asistance","2022"
"4329","002356543","64138",999,"crrsa_tech_asistance","2022"
"4330","002356614","63116",1000,"crrsa_tech_asistance","2022"
"4331","002357104","64505",1000,"crrsa_tech_asistance","2022"
"4332","002358078","64079",2500,"crrsa_tech_asistance","2022"
"4333","002358256","64154",5000,"crrsa_tech_asistance","2022"
"4334","002359184","65203",2500,"crrsa_tech_asistance","2022"
"4335","002362652","63077",2500,"crrsa_tech_asistance","2022"
"4336","002365588","65054",969.95,"crrsa_tech_asistance","2022"
"4337","002368969","63775",1950.86,"crrsa_tech_asistance","2022"
"4338","002369780","63957",2500,"crrsa_tech_asistance","2022"
"4339","002370518","64506",1000,"crrsa_tech_asistance","2021"
"4340","002371704","65560",5000,"crrsa_tech_asistance","2022"
"4341","002373766","65201",922.03,"crrsa_tech_asistance","2021"
"4342","002381319","63137",1109,"crrsa_tech_asistance","2021"
"4343","002388581","63136",2500,"crrsa_tech_asistance","2022"
"4344","002389937","65202",1000,"crrsa_tech_asistance","2021"
"4345","002390416","63116",2500,"crrsa_tech_asistance","2022"
"4346","002390710","63116",2500,"crrsa_tech_asistance","2022"
"4347","002390756","63118",2500,"crrsa_tech_asistance","2022"
"4348","002390907","63107",1000,"crrsa_tech_asistance","2021"
"4349","002397400","63011",5000,"crrsa_tech_asistance","2021"
"4350","002401592","64633",2480,"crrsa_tech_asistance","2022"
"4351","002406668","63141",5000,"crrsa_tech_asistance","2022"
"4352","002406702","63133",5000,"crrsa_tech_asistance","2022"
"4353","002407550","63385",1000,"crrsa_tech_asistance","2021"
"4354","002409147","63114",1000,"crrsa_tech_asistance","2022"
"4355","002415103","63115",1011.95,"crrsa_tech_asistance","2021"
"4356","002416246","65081",2500,"crrsa_tech_asistance","2022"
"4357","002419323","65714",2462.12,"crrsa_tech_asistance","2022"
"4358","002419485","64154",2500,"crrsa_tech_asistance","2022"
"4359","002420400","65617",2500,"crrsa_tech_asistance","2021"
"4360","002420473","65401",5000,"crrsa_tech_asistance","2022"
"4361","002423201","65606",2087.52,"crrsa_tech_asistance","2021"
"4362","002427627","65065",1343.03,"crrsa_tech_asistance","2021"
"4363","002427770","63106",2500,"crrsa_tech_asistance","2022"
